Country_Name,Country_Code,Series_Name,Series_Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Argentina,ARG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,62477601311.9,65672366930.1,68605638952.4,64681387080.3,75094061335.7,98773122012.7,111145506414,128251441841.7,141504501057.7,151913800711.3,150062928187.3,152649929432.5,148320192549.3,163442688409.3,167999635827.3,130788488210.2,118921233033.8,120818039247.5,129752184881.3,133695121247.7,126642436908.2,142884643038.3,139877658066.6,150225027402.1,153793761987.6,177184603465.6,181638508190.7,225925335186.1,277827089406.2,280684783388,255558142878.8
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.034,3.012,2.987,2.966,2.935,2.864,2.781,2.706,2.662,2.643,2.591,2.531,2.493,2.451,2.43,2.426,2.4,2.37,2.341,2.344,2.346,2.338,2.33,2.322,2.312,2.301,2.241,2.168,2.039,1.994,1.911
Argentina,ARG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1836000000,2439000000,4430977523.08014,2793085410.09827,3634931878.26435,5609423403.56467,6948536686.64725,9160272052.4446,7290657132.08156,23987696389.6428,10418314339.1428,2166136829.76399,2148910000,1652010000,4124710000,5265250000,5537347786.19331,6473157762.12915,9725553129.52469,4017158924.88408,11332718626.4345,10839930944.6815,15323933916.8241,9821661858.15874,5065335541.96486,11758994011.286,3260164341.77393,11516861462.2845,11716769818.7543,6649187837.98606,4884127675.95708
Argentina,ARG,Forest area (sq. km),AG.LND.FRST.K2,352040,350214,348388,346562,344736,342910,341084,339258,337432,335606,333780,330616,327452,324288,321124,317960,314796,311632,308468,305304,302140,299906,297672,295438,293204,290970,290100,288990,287910,286810,285730
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,141352654305.163,189719984268.485,228778917308.17,236741715015.015,257440000000,258031750000,272149750000,292859000000,298948250000,283523000000,284203750000,268696750000,97724004251.8602,127586973492.177,164657930452.787,198737095012.282,232557260817.308,287530508430.568,361558037110.419,332976484577.619,423627422092.49,530158122010.442,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557532320662.955,643628393281.364,524819892360.176,447754683615.225,385740508436.965
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.46721377810472,9.13311056738961,7.93729155643076,8.20697907221228,5.83620070368526,-2.84520961057079,5.52668982715234,8.1110467707457,3.85017885156228,-3.38545704063269,-0.78899893905691,-4.40883968258557,-10.8944848285903,8.83704079576924,9.02957330068152,8.85165992013437,8.04715150043027,9.00765087504757,4.05723310346406,-5.91852507634947,10.1253981561002,6.00395169280579,-1.0264204544321,2.40532378079436,-2.51261532081394,2.73115982828944,-2.08032784377811,2.81850297775918,-2.61739646282038,-2.00086100285785,-9.9004848136464
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3190,3860,6060,7110,7600,7340,7700,8110,7990,7540,7430,6960,4020,3640,3360,4240,5460,6480,7630,7760,9270,10710,11890,12870,12350,12600,12220,13140,12430,11220,9010
Argentina,ARG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6870,7740,8540,9390,9990,9750,10320,11200,11590,11200,11240,10840,9480,10530,10810,11980,14410,16080,16910,15750,17450,18770,19180,19700,19280,19730,19860,22990,22460,22100,20240
Argentina,ARG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,104086334464.12,127804855411.279,203568016624.758,241811454558.531,262184726927.779,256347178435.998,272663359669.292,290495337990.661,289536836748.042,276294736657.48,275544288841.595,260811643578.33,152402040123.926,139193101198.237,129809211586.469,165719405445.019,215445097642.415,258429317136.672,307363845739.533,315586429999.937,378241273938.491,442036314415.9,496044743439.235,543284023700.532,526784533341.896,543279945580.356,532504167162.193,578798149495.385,553193024106.178,504056284870.894,408628795001.38
Argentina,ARG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,224167776583.261,256347183736.939,286588852306.482,319383650737.751,344648787375.937,340568829314.428,365180121932.408,401192322763.359,419803500013.184,410652714576.913,416543213705.884,406229568312.825,359287109112.954,403170047755.339,418044160252.763,467987564262.799,568706551176.912,641116244910.274,680954189844.421,640794035796.418,711692954086.858,774475577247.848,800317625378.88,831394119040.572,822682190494.641,850943025662.517,865728756878.777,1012802784987.51,999477911340.463,993329077050.985,918298042996.465
Argentina,ARG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.9969815756662,14.6369773950796,16.7024057741857,19.6881104233422,19.9656232520199,18.5004105114971,19.6238724452255,20.8260515469902,20.9707691548621,17.8629278753399,17.5334874363903,15.6259653308051,10.8539052402585,14.1469621012504,17.5512703642799,18.8882641376513,18.6804872364334,20.099113202908,19.5727758777106,16.0531123592112,17.7055338062046,18.39845891735,16.5019865298875,17.3057789012596,17.2628810064651,17.0707048841583,17.6632278606203,18.2125671747754,16.6138850156371,14.2100303992191,14.4151557410245
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.9617132411012,9.32791355217619,9.02967995248663,7.68410566375014,7.32119032482309,6.63636508254823,7.45807793886144,7.06113037765277,9.22569178201485,8.98239130251102,9.2054192542743,5.40298410981277,5.21279058881723,6.90388925607922
Argentina,ARG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,99,92,95,96,99,99,93,95,97,91,89,95,97,99,98,97,94,96,96,95,95,94,94,95,89,90,89,94,86,77
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,4.63132240741775,6.07801081056698,8.13279311431564,9.31379991407563,10.6043971410814,10.0910128307854,11.0778716497076,12.7753287418177,12.934446011977,11.5555704475475,11.6360695451767,10.2732473690136,13.370127359396,14.7138051046861,16.8450266849578,17.3053942367662,17.4067852681036,18.2824203070644,18.341772996414,14.4961418494061,16.0371898581987,16.7569458546489,14.2886829096862,14.7167556136651,14.0013150558519,11.7805740385254,13.5667926798789,13.9693177780045,16.3258502050892,14.7057366680037,13.5982843701675
Argentina,ARG,Income share held by lowest 20%,SI.DST.FRST.20,..,4.8,4.6,4.5,4.4,3.8,3.5,3.5,3.4,3.5,3.2,2.6,2.8,3.3,3.6,3.8,3.9,4.1,4.2,4.3,4.6,4.8,5,5,5.1,..,4.9,5.1,5,4.7,4.8
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.0218813478135,32.7225282556322,30.6839549022114,27.338739645861,26.7545586932878,26.3012103355498,26.5925606398683,27.1791508883114,26.7121357626278,26.1936304991129,25.9908360111364,25.2434339827333,30.5577370913046,32.6450990996503,28.816922006834,28.6263140439084,29.2032796652469,27.4152361334783,26.2724599395946,25.2842047993735,25.2587762576722,25.2126976058843,24.4290570649122,24.0058814423072,24.2773944936602,23.153056135905,22.0541072112108,21.782123219335,23.7195923321304,23.1578477391434,22.4088763711802
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2078.31681806978,140.502378661012,16.0719935356945,-3.56109557576575,2.84933971509302,3.16512339016516,-0.0523754965904146,-0.46391313116429,-1.70527962400085,-1.83655839220664,1.03728710073175,-1.09576771833679,30.555204053903,10.4957030215496,18.3633542492033,10.3175111982406,13.7410524859152,14.9399250245835,23.1711649813124,15.3776493708921,20.915124272047,23.7034721839593,22.3148806733049,23.9487984162746,40.2829716315506,26.5799916024707,41.1193799882279,26.0063792819079,42.0336689575031,49.1955790596612,40.0830878011993
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.784,72.319,72.43,72.565,73.172,73.133,73.307,73.09,73.474,73.722,73.926,74.186,74.408,74.08,74.855,75.139,75.433,75.006,75.641,75.936,75.721,76.124,76.467,76.491,76.755,76.76,76.308,76.833,76.999,77.284,75.892
Argentina,ARG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,11.6227035712622,10.6752064512818,11.848556815874,12.6306426385834,14.44453076445,15.9240093515624,17.4804496421547,19.4018281835286,19.3495027985613,17.2264683993891,18.1190431160743,17.4408510709564,35.4467669076716,34.0160118326352,34.629974908102,34.7393625713073,34.7002711144739,34.9475958389525,35.258516452524,28.36776900922,29.5023394337096,29.8722198953467,27.0990432264413,27.2460417167365,25.4864119079835,19.6703052646326,20.4045569707469,19.5114139324649,24.2488903055263,25.5139709712499,25.208138080704
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.45090921225786,1.50692655529635,1.42122223348777,1.42280290057293,1.45703853325047,1.47307310721151,1.24122726437626,1.14013911131295,1.13631802186333,1.22035954754993,1.14882267666887,1.18423354187058,1.09188047859748,1.06089505704838,0.883295358833529,0.847154783885961,0.788233877461469,0.792548175031362,0.762756475390461,0.886508576686385,0.814878105497939,0.764287094036749,0.784824721019786,0.837736430159436,0.878100919364039,0.850128583186764,0.813140077928875,0.856137916373543,0.732300347538541,0.699696134379197,0.734492612232545
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.036767345,0.075515553,0.13879172,0.329148059,0.6992523,1.160057586,1.884803688,5.609433289,7.371312411,10.50082052,17.5015229,17.98746665,17.33333812,20.48748472,34.94389378,56.70883514,79.81991978,101.3182303,115.4815533,128.9999606,138.8859542,146.2467408,153.3349717,158.9154655,142.9902363,142.9639551,145.9179567,140.5014607,131.9371685,125.9409814,121.6001889
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.8,28.3,27.6,26.5,25.4,24.3,23.2,22.2,21.3,20.4,19.7,19,18.3,17.7,17.1,16.6,16.1,15.7,15.4,15,14.5,13.9,13.3,12.7,12.2,11.6,11,10.3,9.5,8.6,7.7
Argentina,ARG,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,43.4313492561,62.919554688,63.7327209769,65.652303636,66.4512925404,62.5898055119,68.3319895005,68.3319895005,65.046797696,62.1821104454,68.3319895005,67.2256046451,68.1574460316,74.1212699871,79.2003083899,76.7508926724,80.180206954,84.984043189,95.3377891248,96.0770580912,99.4387795988,109.7172076925,114.2013745808,106.9382505007,104.7441527521,100,106.0819485843,103.0075883754,104.24246564,103.3360441909,103.9751808948
Argentina,ARG,Net migration,SM.POP.NETM,6021,-8569,-13201,-16383,-18725,-19736,-20396,-20588,-20331,-20220,-22770,-22787,-22668,-22353,-22336,-21961,-19958,-18051,-12450,-7869,-4970,-1011,3127,5369,5801,5522,5215,4926,4690,4478,2344
Argentina,ARG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,171630004.882813,277769989.013672,266730010.986328,245949996.948242,160919998.168945,148179992.675781,122440002.441406,99260002.1362305,73959999.0844727,82379997.253418,74559997.5585938,157639999.389648,98989997.8637695,117720001.220703,97339996.3378906,93870002.746582,114209999.084473,90230003.3569336,125019996.643066,116029998.779297,130309997.558594,97050003.0517578,177759994.506836,34729999.5422363,48790000.9155273,-18870000.8392334,2619999.88555908,-1169999.95708466,73220001.2207031,8890000.34332275,101699996.948242
Argentina,ARG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,22840000.15,19120000.84,15399999.62,57700000.76,62400001.53,63600000,65000000,65700000,68500000,64300000,86343658.5898822,189600000,206630000,273420000,311780000,432090000,540635441.916292,606498926.517186,705144403.358363,628542376.088907,644300740.057192,697379575.129916,577532962.100773,535004409.367289,505346891.730357,494433532.139966,391579047.663514,479937459.808431,522441503.008565,561398444.719758,648090050.021815
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,11.9259605581926,12.0970087952965,12.2660166113078,12.4337210279571,12.60233932232,12.7694806499823,12.9314471131184,13.0873321421133,13.2397878459014,13.3931979873497,13.5458433362931,13.6955566761307,13.8433757568449,13.9870295868367,14.1297684429,14.2765534276809,14.4250357183313,14.5709272880743,14.7162334791299,14.8662574131524,14.904301546759,15.0771515955406,15.2495426957383,15.421160233713,15.5916453818299,15.7606327351655,15.9281350828921,16.0941907925267,16.2585100979651,16.4208266190179,16.580892611147
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.45640251463185,1.42406315580335,1.38743464174592,1.35796579095645,1.34702378575008,1.31755424518083,1.26041058779251,1.19826447409119,1.15817763601349,1.15204385364535,1.13327702210541,1.0991714603689,1.07353834961783,1.03236085902218,1.01533668354561,1.03347622351885,1.03467173566483,1.00629733064648,0.992294094354656,1.01428389337816,0.255582398485167,1.15305928006386,1.13690569378967,1.11910919999772,1.09946109101836,1.07800134449604,1.05718157762752,1.03713389686514,1.01580834908002,0.993397493293046,0.970053991438048
Argentina,ARG,"Population, total",SP.POP.TOTL,32637657,33105763,33568285,34027240,34488696,34946110,35389362,35815971,36233195,36653031,37070774,37480493,37885028,38278164,38668796,39070501,39476851,39876111,40273769,40684338,40788453,41261490,41733271,42202935,42669500,43131966,43590368,44044811,44494502,44938712,45376763
Argentina,ARG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,1,1.7,2,1.9,3.9,4.2,3.8,4,4.2,5,8.2,12.4,5.3,3.8,2.6,2.1,1.7,1.6,1.5,0.7,0.7,0.6,0.6,0.6,..,0.7,0.4,0.8,0.8,1.1
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.3,25.7,32,35.5,42
Argentina,ARG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Argentina,ARG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,1.7,..,4.7,..,..,..,..,..,..,..,..,2.5,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..
Argentina,ARG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,97.7695236206055,..,92.6410675048828,92.3633880615234,101.253288269043,99.4889907836914,99.7241821289062,99.186408996582,101.835418701172,99.5026397705078,97.7836380004883,94.82763671875,95.8469924926758,98.6377868652344,102.386627197266,103.046852111816,103.408630371094,103.409629821777,103.75479888916,103.374931335449,105.392601013184,106.053131103516,106.544448852539,101.581809997559,100.281806945801,100.38289642334,103.837791442871
Argentina,ARG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,10.3875396339054,11.1620910357746,12.2806411476509,15.0995556252854,14.8638517712865,14.0262971514164,13.0408350549651,13.6002991200544,13.7561266874785,14.0111384261594,14.1776102532074,13.7775019608536,14.0561136349095,17.1997019513553,16.7347777696665,16.6216575161027,17.2017551603052,17.9300729987004,18.9717341522181,20.1360210279783,21.2413164267537,20.196408074281,21.182234604867,21.5652829643596,22.3322943705014,22.1490803040164,21.2567013071388,19.3371239744582,17.7024483876111,18.7362995826707,17.4787021945702
Argentina,ARG,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.92359161377,109.312889099121,..,..,111.734931945801,..,112.24089050293,109.283897399902,113.895248413086,116.60075378418,117.281173706055,117.307037353516,117.299240112305,114.676582336426,115.667877197266,114.744766235352,116.316131591797,117.350616455078,118.43701171875,118.401557922363,118.234718322754,117.463752746582,116.51634979248,114.509239196777,113.961883544922,113.778198242188,112.944267272949,111.681457519531,111.545608520508,111.36531829834,110.617813110352
Argentina,ARG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,1.01927995681763,1.0210599899292,1.00899004936218,1.02296996116638,1.01586997509003,1.01778995990753,1.01810002326965,1.0220799446106,1.02778995037079,1.03299999237061,1.04022002220154,1.04638004302979,1.05000996589661,1.04753994941711,1.0359799861908,1.04019999504089,1.03461003303528,1.03136003017426,1.03122997283936,1.02838003635406,1.02081000804901,1.01962995529175,1.02131998538971,1.02056002616882,1.0242600440979
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,72.4082183837891,73.7480773925781,..,..,71.0865631103516,..,78.9764022827148,74.9484329223633,81.1133804321289,92.7628402709961,96.6217880249023,98.0622406005859,97.468132019043,96.5058364868164,95.9976196289062,94.1866607666016,92.9617309570312,92.6104202270508,93.5038223266602,96.6370162963867,99.2300033569336,100.993843078613,102.782302856445,104.596748352051,106.092132568359,107.549072265625,109.645942687988,110.412406921387,109.696998596191,110.498527526855,112.416679382324
Argentina,ARG,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.2222222222222,88.8888888888889,88.8888888888889,85.5555555555555,86.6666666666667,87.7777777777778,86.6666666666667,85.5555555555555,85.5555555555555,76.6666666666667,83.3333333333333,95.5555666666667,88.8889,85.5555666666667,81.1111,80,78.8889
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,4.83851314669697,5.00823654744009,5.54792213441138,8.01513800555669,8.12643722809198,8.05435765172309,8.17178777492906,8.69008635554994,9.03052618638845,9.07612433559182,9.62260350188905,9.32489879390056,9.81895834666325,12.5187797002949,13.1007798994386,13.1031756459852,12.8788866954319,12.4482684483004,13.3178463574032,12.3830415594157,12.8530426903255,12.6636277012315,12.9528415127413,12.4529027558077,12.6109666067191,12.3365069418291,12.0972836411962,10.939623860491,9.99239008384335,10.5943975145081,10.8658963820494
Argentina,ARG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.52859334896618,7.40512875012761,7.40512875012761,9.39316507147205,9.39797629654303
Argentina,ARG,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,65.5,29.5,29.5,29.5,29.5,30,25,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,11,11.5,..
Argentina,ARG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,37.1369717401225,33.7793151921646,27.6728453974767,31.111797850622,25.2915464677409,30.3130677188758,39.4412588849976,44.1745242902654,51.8036326705337,74.2848592212609,64.2823867302192,49.5813145440098,16.5973754896215,38.2912710004567,29.6758736713401,19.7246312637172,31.5113305616053,12.1114711135311,11.000620925218,21.1725855859086,18.6426233354966,15.6550627866212,14.0668140317666,17.1374562078243,20.1697253607257,24.733642858859,34.9283398192354,51.7302547597257,51.5485845475577,50.8330976382054,43.0976319782414
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,1.88383110037878,1.81875770013478,1.63218682909353,1.5975647575265,1.58377374866076,1.54920795991608,1.48926953663223,1.42208209536414,1.37811535334639,1.36924871374482,1.34664689815167,1.30873169770709,1.27595518811745,1.22879210827292,1.20915917460343,1.22359234802314,1.22220931788621,1.19016125791417,1.17361488361579,1.19196781572589,0.429649599145157,1.30814131603172,1.28077370283392,1.25948243003778,1.2396386789085,1.21579706300955,1.19260291906809,1.17019595911431,1.14760215897919,1.12501972603644,1.10041505272326
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.673,21.491,21.593,20.629,20.312,19.797,19.469,18.99,18.257,17.959,17.357,17.238,16.826,15.998,15.913,15.998,15.815,16.67,17.776,17.408,16.622,15.981,15.709,15.059,13.249,12.322,10.968,10.43,9.983,8.938,8.081
Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.19352845970422,3.1712819722576,3.0429677440694,3.25266027495323,3.33811247484521,3.00960378827297,3.37883694507618,3.2294108664996,3.02881678093816,3.04756942266652,3.11042835542061,3.49688013321987,3.94502714007345,2.88740742216489,3.06160592253807,2.88586426810108,2.73103337885222,2.20601401439639,2.3420923019017,2.30109850559796,2.20434060293733,2.29231854769073,2.2677119396183,2.28528500206511,2.22036075626916,2.37528258489241,2.40425188192914,2.70396697014513,2.45710555762775,2.1130826925779,2.00927341456557
Australia,AUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,3.77036585365854,4.29069105691057,4.03459349593496,4.50410569105691,4.4569512195122,4.43540650406504,4.41386178861789,4.40228455284553,4.37682926829268,4.23451219512195,4.09219512195122,3.94987804878049,3.80756097560976,3.56842479674797,3.32928861788618,3.09015243902439,2.8510162601626,2.67784552845528,2.6859756097561,3.22520325203252,3.89186991869919,3.75264227642276,1.8739837398374,2.15914634146341,2.45094336788618,2.50609756097561,2.14024390243902,1.75609756097561
Australia,AUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,99.6,99.3,99.3,99.4,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.4,99.3,99.2,99.1,99.1,99.1,99.1,99.2,99,99.8,98.8,98.8,99.4,98.7,98.8,..
Australia,AUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.4371827741345,15.3152712711313,15.3539735797446,15.4817052728898,15.7309147953876,16.1146015841703,16.4710144168098,16.7061760772667,17.6023335431403,17.7372431090697,17.8373183976585,17.9307269150375,18.1232107784425,17.8945391341105,18.3688710453093,18.2784730852853,18.2927495943223,18.4547376555999,18.2392898668792,18.1572008366536,17.9737515176961,17.6560553381679,17.4056176654109,16.7945880965987,16.1557451398864,16.1984582210401,16.3203306101751,16.1491503049618,15.8657135218488,15.5990453615115,14.7761369066259
